person_id,person_trip_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot,pnr_ids
P1300,1300,2245,3007,walk-rapid_bus-KNR,work,7:57:00,9:17:00,departure,24.4,
P1301,1301,2245,3007,walk-rapid_bus-KNR,work,6:52:00,8:12:00,departure,24.4,
P1302,1302,2245,3007,walk-rapid_bus-KNR,work,6:28:00,7:48:00,departure,24.4,
P1303,1303,2245,3007,walk-rapid_bus-KNR,work,8:24:00,9:44:00,departure,24.4,
P1304,1304,2245,3007,walk-rapid_bus-KNR,work,7:34:00,8:54:00,departure,24.4,
P1305,1305,2245,3007,walk-rapid_bus-KNR,work,8:24:00,9:44:00,departure,24.4,
P1306,1306,2245,3007,walk-rapid_bus-KNR,work,6:00:00,7:20:00,departure,24.4,
P1307,1307,2245,3007,PNR-rapid_bus-walk,personal_business,6:19:00,7:39:00,departure,17.5,
P1308,1308,2245,3007,PNR-rapid_bus-walk,personal_business,7:12:00,8:32:00,departure,17.5,
P1309,1309,2245,3007,PNR-rapid_bus-walk,personal_business,7:11:00,8:31:00,departure,17.5,
P1310,1310,2245,3007,PNR-rapid_bus-walk,personal_business,6:26:00,7:46:00,departure,17.5,
P1311,1311,2245,3007,PNR-rapid_bus-walk,personal_business,6:09:00,7:29:00,departure,17.5,
P1312,1312,2245,3007,PNR-rapid_bus-walk,personal_business,8:03:00,9:23:00,departure,17.5,
P1313,1313,2245,3007,PNR-rapid_bus-walk,personal_business,6:41:00,8:01:00,departure,17.5,
P1314,1314,2245,3007,PNR-rapid_bus-walk,personal_business,6:27:00,7:47:00,departure,17.5,
P1315,1315,2245,3007,PNR-rapid_bus-walk,personal_business,8:54:00,10:14:00,departure,17.5,
P1316,1316,2245,3007,walk-rapid_bus-KNR,social,6:37:00,7:57:00,departure,19,
P1317,1317,2245,3007,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P1318,1318,2245,3007,walk-rapid_bus-KNR,social,6:16:00,7:36:00,departure,19,
P1319,1319,2245,3007,walk-rapid_bus-KNR,social,8:30:00,9:50:00,departure,19,
P1320,1320,2245,3007,walk-rapid_bus-KNR,social,7:29:00,8:49:00,departure,19,
P1321,1321,2245,3007,walk-rapid_bus-KNR,social,6:07:00,7:27:00,departure,19,
P1322,1322,2245,3007,walk-rapid_bus-KNR,social,8:53:00,10:13:00,departure,19,
P1323,1323,2245,3007,walk-rapid_bus-KNR,social,6:49:00,8:09:00,departure,19,
P1324,1324,2245,3007,walk-rapid_bus-KNR,social,8:22:00,9:42:00,departure,19,
P1325,1325,2245,3007,walk-rapid_bus-KNR,social,8:30:00,9:50:00,departure,19,
P1326,1326,2245,3007,walk-rapid_bus-KNR,social,6:28:00,7:48:00,departure,19,
P1327,1327,2245,3007,walk-rapid_bus-KNR,social,6:52:00,8:12:00,departure,19,
P1328,1328,2245,3007,walk-rapid_bus-KNR,social,6:06:00,7:26:00,departure,19,
P1329,1329,2245,3007,walk-rapid_bus-KNR,social,7:27:00,8:47:00,departure,19,
P1330,1330,2245,3007,walk-rapid_bus-KNR,social,6:08:00,7:28:00,departure,19,
P1331,1331,2245,3007,walk-rapid_bus-KNR,social,6:14:00,7:34:00,departure,19,
P1332,1332,2245,3007,walk-rapid_bus-KNR,social,6:10:00,7:30:00,departure,19,
P1333,1333,2245,3007,walk-rapid_bus-KNR,social,7:55:00,9:15:00,departure,19,
P1334,1334,2245,3007,walk-rapid_bus-KNR,social,8:41:00,10:01:00,departure,19,
P1335,1335,2245,3007,walk-rapid_bus-KNR,social,8:50:00,10:10:00,departure,19,
P1336,1336,2245,3007,PNR-rapid_bus-walk,shopping,8:26:00,9:46:00,departure,17.5,
P1337,1337,2245,3007,PNR-rapid_bus-walk,shopping,7:44:00,9:04:00,departure,17.5,
P1338,1338,2245,3007,PNR-rapid_bus-walk,shopping,8:42:00,10:02:00,departure,17.5,
P1339,1339,2245,3007,KNR-rapid_bus-PNR,visitor,6:05:00,7:25:00,departure,19,
P1340,1340,2245,3007,KNR-rapid_bus-PNR,visitor,8:19:00,9:39:00,departure,19,
P1341,1341,2245,3007,KNR-rapid_bus-PNR,visitor,7:33:00,8:53:00,departure,19,
P1342,1342,2245,3007,KNR-rapid_bus-PNR,visitor,7:22:00,8:42:00,departure,19,
P1343,1343,2245,3007,KNR-rapid_bus-PNR,visitor,7:36:00,8:56:00,departure,19,
P1344,1344,2245,3273,PNR-rapid_bus-walk,work,7:52:00,9:12:00,departure,24.4,
P1345,1345,2245,3273,PNR-rapid_bus-walk,work,8:16:00,9:36:00,departure,24.4,
P1346,1346,2245,3273,PNR-rapid_bus-walk,work,6:12:00,7:32:00,departure,24.4,
P1347,1347,2245,3273,walk-rapid_bus-KNR,work,7:12:00,8:32:00,departure,24.4,
P1348,1348,2245,3273,walk-rapid_bus-KNR,work,8:56:00,10:16:00,departure,24.4,
P1349,1349,2245,3273,walk-rapid_bus-KNR,work,7:34:00,8:54:00,departure,24.4,
P1350,1350,2245,3273,PNR-rapid_bus-walk,personal_business,6:52:00,8:12:00,departure,17.5,
P1351,1351,2245,3273,PNR-rapid_bus-walk,personal_business,6:46:00,8:06:00,departure,17.5,
P1352,1352,2245,3273,PNR-rapid_bus-walk,personal_business,7:17:00,8:37:00,departure,17.5,
P1353,1353,2245,3273,walk-rapid_bus-KNR,social,6:02:00,7:22:00,departure,19,
P1354,1354,2245,3273,walk-rapid_bus-KNR,social,6:26:00,7:46:00,departure,19,
P1355,1355,2245,3273,walk-rapid_bus-KNR,social,7:32:00,8:52:00,departure,19,
P1356,1356,2245,3273,walk-rapid_bus-KNR,social,7:49:00,9:09:00,departure,19,
P1357,1357,2245,3273,walk-rapid_bus-KNR,social,7:39:00,8:59:00,departure,19,
P1358,1358,2245,3273,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P1359,1359,2245,3273,PNR-rapid_bus-walk,shopping,7:37:00,8:57:00,departure,17.5,
P1360,1360,2245,3273,KNR-rapid_bus-PNR,visitor,8:01:00,9:21:00,departure,19,
P1361,1361,2245,3148,PNR-rapid_bus-walk,work,8:48:00,10:08:00,departure,24.4,
P1362,1362,2245,3148,PNR-rapid_bus-walk,work,8:22:00,9:42:00,departure,24.4,
P1363,1363,2245,3148,PNR-rapid_bus-walk,work,7:59:00,9:19:00,departure,24.4,
P1364,1364,2245,3148,PNR-rapid_bus-walk,work,7:29:00,8:49:00,departure,24.4,
P1365,1365,2245,3148,PNR-rapid_bus-walk,work,7:59:00,9:19:00,departure,24.4,
P1366,1366,2245,3148,PNR-rapid_bus-walk,work,8:44:00,10:04:00,departure,24.4,
P1367,1367,2245,3148,PNR-rapid_bus-walk,work,6:44:00,8:04:00,departure,24.4,
P1368,1368,2245,3148,PNR-rapid_bus-walk,work,7:37:00,8:57:00,departure,24.4,
P1369,1369,2245,3148,PNR-rapid_bus-walk,work,6:57:00,8:17:00,departure,24.4,
P1370,1370,2245,3148,PNR-rapid_bus-walk,work,7:19:00,8:39:00,departure,24.4,
P1371,1371,2245,3148,PNR-rapid_bus-walk,work,8:04:00,9:24:00,departure,24.4,
P1372,1372,2245,3148,PNR-rapid_bus-walk,work,7:53:00,9:13:00,departure,24.4,
P1373,1373,2245,3148,PNR-rapid_bus-walk,work,6:29:00,7:49:00,departure,24.4,
P1374,1374,2245,3148,PNR-rapid_bus-walk,work,8:02:00,9:22:00,departure,24.4,
P1375,1375,2245,3148,PNR-rapid_bus-walk,work,6:10:00,7:30:00,departure,24.4,
P1376,1376,2245,3148,PNR-rapid_bus-walk,work,6:32:00,7:52:00,departure,24.4,
P1377,1377,2245,3148,PNR-rapid_bus-KNR,work,8:35:00,9:55:00,departure,24.4,
P1378,1378,2245,3148,PNR-rapid_bus-KNR,work,6:41:00,8:01:00,departure,24.4,
P1379,1379,2245,3148,PNR-rapid_bus-KNR,work,8:00:00,9:20:00,departure,24.4,
P1380,1380,2245,3148,PNR-rapid_bus-KNR,work,6:57:00,8:17:00,departure,24.4,
P1381,1381,2245,3148,PNR-rapid_bus-KNR,work,7:43:00,9:03:00,departure,24.4,
P1382,1382,2245,3148,walk-rapid_bus-KNR,work,7:26:00,8:46:00,departure,24.4,
P1383,1383,2245,3148,walk-rapid_bus-KNR,work,8:36:00,9:56:00,departure,24.4,
P1384,1384,2245,3148,walk-rapid_bus-KNR,work,7:55:00,9:15:00,departure,24.4,
P1385,1385,2245,3148,walk-rapid_bus-KNR,work,7:29:00,8:49:00,departure,24.4,
P1386,1386,2245,3148,walk-rapid_bus-KNR,work,7:35:00,8:55:00,departure,24.4,
P1387,1387,2245,3148,walk-rapid_bus-KNR,work,7:37:00,8:57:00,departure,24.4,
P1388,1388,2245,3148,walk-rapid_bus-KNR,work,8:01:00,9:21:00,departure,24.4,
P1389,1389,2245,3148,walk-rapid_bus-KNR,work,6:59:00,8:19:00,departure,24.4,
P1390,1390,2245,3148,walk-rapid_bus-KNR,work,7:11:00,8:31:00,departure,24.4,
P1391,1391,2245,3148,walk-rapid_bus-KNR,work,7:39:00,8:59:00,departure,24.4,
P1392,1392,2245,3148,walk-rapid_bus-KNR,work,8:28:00,9:48:00,departure,24.4,
P1393,1393,2245,3148,walk-rapid_bus-KNR,work,8:20:00,9:40:00,departure,24.4,
P1394,1394,2245,3148,walk-rapid_bus-KNR,work,6:05:00,7:25:00,departure,24.4,
P1395,1395,2245,3148,walk-rapid_bus-KNR,work,7:02:00,8:22:00,departure,24.4,
P1396,1396,2245,3148,walk-rapid_bus-KNR,work,6:29:00,7:49:00,departure,24.4,
P1397,1397,2245,3148,walk-rapid_bus-KNR,work,8:18:00,9:38:00,departure,24.4,
P1398,1398,2245,3148,PNR-rapid_bus-walk,personal_business,8:16:00,9:36:00,departure,17.5,
P1399,1399,2245,3148,PNR-rapid_bus-walk,personal_business,8:41:00,10:01:00,departure,17.5,
P1400,1400,2245,3148,PNR-rapid_bus-walk,personal_business,6:03:00,7:23:00,departure,17.5,
P1401,1401,2245,3148,PNR-rapid_bus-walk,personal_business,6:30:00,7:50:00,departure,17.5,
P1402,1402,2245,3148,PNR-rapid_bus-walk,personal_business,7:44:00,9:04:00,departure,17.5,
P1403,1403,2245,3148,PNR-rapid_bus-walk,personal_business,7:43:00,9:03:00,departure,17.5,
P1404,1404,2245,3148,PNR-rapid_bus-walk,personal_business,7:28:00,8:48:00,departure,17.5,
P1405,1405,2245,3148,PNR-rapid_bus-walk,personal_business,7:20:00,8:40:00,departure,17.5,
P1406,1406,2245,3148,PNR-rapid_bus-walk,personal_business,7:51:00,9:11:00,departure,17.5,
P1407,1407,2245,3148,PNR-rapid_bus-walk,personal_business,8:02:00,9:22:00,departure,17.5,
P1408,1408,2245,3148,PNR-rapid_bus-walk,personal_business,8:39:00,9:59:00,departure,17.5,
P1409,1409,2245,3148,PNR-rapid_bus-walk,personal_business,8:37:00,9:57:00,departure,17.5,
P1410,1410,2245,3148,PNR-rapid_bus-walk,personal_business,8:59:00,10:19:00,departure,17.5,
P1411,1411,2245,3148,PNR-rapid_bus-walk,personal_business,7:00:00,8:20:00,departure,17.5,
P1412,1412,2245,3148,PNR-rapid_bus-walk,personal_business,6:42:00,8:02:00,departure,17.5,
P1413,1413,2245,3148,PNR-rapid_bus-walk,personal_business,7:39:00,8:59:00,departure,17.5,
P1414,1414,2245,3148,walk-rapid_bus-KNR,social,8:46:00,10:06:00,departure,19,
P1415,1415,2245,3148,walk-rapid_bus-KNR,social,8:05:00,9:25:00,departure,19,
P1416,1416,2245,3148,walk-rapid_bus-KNR,social,8:23:00,9:43:00,departure,19,
P1417,1417,2245,3148,walk-rapid_bus-KNR,social,6:04:00,7:24:00,departure,19,
P1418,1418,2245,3148,walk-rapid_bus-KNR,social,6:37:00,7:57:00,departure,19,
P1419,1419,2245,3148,walk-rapid_bus-KNR,social,6:40:00,8:00:00,departure,19,
P1420,1420,2245,3148,walk-rapid_bus-KNR,social,7:05:00,8:25:00,departure,19,
P1421,1421,2245,3148,walk-rapid_bus-KNR,social,7:49:00,9:09:00,departure,19,
P1422,1422,2245,3148,walk-rapid_bus-KNR,social,8:27:00,9:47:00,departure,19,
P1423,1423,2245,3148,walk-rapid_bus-KNR,social,7:22:00,8:42:00,departure,19,
P1424,1424,2245,3148,walk-rapid_bus-KNR,social,7:55:00,9:15:00,departure,19,
P1425,1425,2245,3148,walk-rapid_bus-KNR,social,6:30:00,7:50:00,departure,19,
P1426,1426,2245,3148,walk-rapid_bus-KNR,social,6:42:00,8:02:00,departure,19,
P1427,1427,2245,3148,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P1428,1428,2245,3148,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P1429,1429,2245,3148,walk-rapid_bus-KNR,social,6:06:00,7:26:00,departure,19,
P1430,1430,2245,3148,walk-rapid_bus-KNR,social,7:20:00,8:40:00,departure,19,
P1431,1431,2245,3148,walk-rapid_bus-KNR,social,7:39:00,8:59:00,departure,19,
P1432,1432,2245,3148,walk-rapid_bus-KNR,social,6:40:00,8:00:00,departure,19,
P1433,1433,2245,3148,walk-rapid_bus-KNR,social,6:08:00,7:28:00,departure,19,
P1434,1434,2245,3148,walk-rapid_bus-KNR,social,6:34:00,7:54:00,departure,19,
P1435,1435,2245,3148,walk-rapid_bus-KNR,social,8:28:00,9:48:00,departure,19,
P1436,1436,2245,3148,walk-rapid_bus-KNR,social,6:43:00,8:03:00,departure,19,
P1437,1437,2245,3148,walk-rapid_bus-KNR,social,8:51:00,10:11:00,departure,19,
P1438,1438,2245,3148,walk-rapid_bus-KNR,social,8:57:00,10:17:00,departure,19,
P1439,1439,2245,3148,walk-rapid_bus-KNR,social,8:57:00,10:17:00,departure,19,
P1440,1440,2245,3148,walk-rapid_bus-KNR,social,6:20:00,7:40:00,departure,19,
P1441,1441,2245,3148,walk-rapid_bus-KNR,social,6:09:00,7:29:00,departure,19,
P1442,1442,2245,3148,walk-rapid_bus-KNR,social,8:13:00,9:33:00,departure,19,
P1443,1443,2245,3148,walk-rapid_bus-KNR,social,6:51:00,8:11:00,departure,19,
P1444,1444,2245,3148,walk-rapid_bus-KNR,social,7:04:00,8:24:00,departure,19,
P1445,1445,2245,3148,walk-rapid_bus-KNR,social,7:10:00,8:30:00,departure,19,
P1446,1446,2245,3148,walk-rapid_bus-KNR,social,6:54:00,8:14:00,departure,19,
P1447,1447,2245,3148,walk-rapid_bus-KNR,social,8:26:00,9:46:00,departure,19,
P1448,1448,2245,3148,walk-rapid_bus-KNR,social,8:42:00,10:02:00,departure,19,
P1449,1449,2245,3148,walk-rapid_bus-KNR,social,8:26:00,9:46:00,departure,19,
P1450,1450,2245,3148,walk-rapid_bus-KNR,social,6:08:00,7:28:00,departure,19,
P1451,1451,2245,3148,PNR-rapid_bus-walk,shopping,6:33:00,7:53:00,departure,17.5,
P1452,1452,2245,3148,PNR-rapid_bus-walk,shopping,8:07:00,9:27:00,departure,17.5,
P1453,1453,2245,3148,PNR-rapid_bus-walk,shopping,7:54:00,9:14:00,departure,17.5,
P1454,1454,2245,3148,PNR-rapid_bus-walk,shopping,6:26:00,7:46:00,departure,17.5,
P1455,1455,2245,3148,PNR-rapid_bus-walk,shopping,7:09:00,8:29:00,departure,17.5,
P1456,1456,2245,3148,KNR-rapid_bus-PNR,visitor,6:26:00,7:46:00,departure,19,
P1457,1457,2245,3148,KNR-rapid_bus-PNR,visitor,8:04:00,9:24:00,departure,19,
P1458,1458,2245,3148,KNR-rapid_bus-PNR,visitor,8:32:00,9:52:00,departure,19,
P1459,1459,2245,3148,KNR-rapid_bus-PNR,visitor,6:37:00,7:57:00,departure,19,
P1460,1460,2245,3148,KNR-rapid_bus-PNR,visitor,8:32:00,9:52:00,departure,19,
P1461,1461,2245,3148,KNR-rapid_bus-PNR,visitor,7:26:00,8:46:00,departure,19,
P1462,1462,2245,3148,KNR-rapid_bus-PNR,visitor,6:48:00,8:08:00,departure,19,
P1463,1463,2245,3148,KNR-rapid_bus-PNR,visitor,7:23:00,8:43:00,departure,19,
P1464,1464,2245,3148,KNR-rapid_bus-PNR,visitor,8:03:00,9:23:00,departure,19,
P1465,1465,2245,3148,KNR-rapid_bus-PNR,visitor,8:13:00,9:33:00,departure,19,
P1466,1466,2245,3148,KNR-rapid_bus-PNR,visitor,7:44:00,9:04:00,departure,19,
P1467,1467,2245,3105,KNR-rapid_bus-walk,work,6:27:00,7:47:00,departure,24.4,
P1468,1468,2245,3071,KNR-rapid_bus-walk,work,8:01:00,9:21:00,departure,24.4,
P1469,1469,815,3074,walk-rapid_bus-KNR,social,7:15:00,8:35:00,departure,19,
P1470,1470,815,3074,KNR-rapid_bus-walk,work,8:05:00,9:25:00,departure,24.4,
P1471,1471,1623,2721,KNR-rapid_bus-walk,work,8:19:00,9:39:00,departure,24.4,
P1472,1472,1623,2534,PNR-rapid_bus-KNR,shopping,6:01:00,7:21:00,departure,17.5,
P1473,1473,1623,2534,KNR-rapid_bus-PNR,social,8:39:00,9:59:00,departure,19,
P1474,1474,1623,2534,KNR-rapid_bus-PNR,work,8:34:00,9:54:00,departure,24.4,
P1475,1475,1623,2937,KNR-rapid_bus-KNR,social,6:46:00,8:06:00,departure,19,
P1476,1476,1623,2937,KNR-rapid_bus-KNR,social,7:00:00,8:20:00,departure,19,
P1477,1477,1623,2592,KNR-rapid_bus-KNR,social,6:26:00,7:46:00,departure,19,
P1478,1478,1623,2561,KNR-rapid_bus-walk,work,6:29:00,7:49:00,departure,24.4,
P1479,1479,1623,2627,KNR-rapid_bus-walk,work,8:12:00,9:32:00,departure,24.4,
P1480,1480,1623,3230,PNR-rapid_bus-walk,work,6:48:00,8:08:00,departure,24.4,
P1481,1481,1623,3230,PNR-rapid_bus-walk,work,7:29:00,8:49:00,departure,24.4,
P1482,1482,1623,3230,PNR-rapid_bus-walk,work,8:49:00,10:09:00,departure,24.4,
P1483,1483,1623,3230,PNR-rapid_bus-walk,work,7:25:00,8:45:00,departure,24.4,
P1484,1484,1623,3230,PNR-rapid_bus-walk,work,8:32:00,9:52:00,departure,24.4,
P1485,1485,1623,3230,PNR-rapid_bus-walk,work,6:40:00,8:00:00,departure,24.4,
P1486,1486,1623,3230,PNR-rapid_bus-walk,work,6:49:00,8:09:00,departure,24.4,
P1487,1487,1623,3230,PNR-rapid_bus-walk,work,6:49:00,8:09:00,departure,24.4,
P1488,1488,1623,3230,PNR-rapid_bus-walk,work,6:05:00,7:25:00,departure,24.4,
P1489,1489,1623,3230,PNR-rapid_bus-KNR,work,7:25:00,8:45:00,departure,24.4,
P1490,1490,1623,3230,PNR-rapid_bus-KNR,work,8:41:00,10:01:00,departure,24.4,
P1491,1491,1623,3230,PNR-rapid_bus-KNR,work,8:07:00,9:27:00,departure,24.4,
P1492,1492,1623,3230,walk-rapid_bus-KNR,work,6:51:00,8:11:00,departure,24.4,
P1493,1493,1623,3230,walk-rapid_bus-KNR,work,6:13:00,7:33:00,departure,24.4,
P1494,1494,1623,3230,walk-rapid_bus-KNR,work,7:55:00,9:15:00,departure,24.4,
P1495,1495,1623,3230,walk-rapid_bus-KNR,work,6:07:00,7:27:00,departure,24.4,
P1496,1496,1623,3230,walk-rapid_bus-KNR,work,6:11:00,7:31:00,departure,24.4,
P1497,1497,1623,3230,walk-rapid_bus-KNR,work,8:49:00,10:09:00,departure,24.4,
P1498,1498,1623,3230,walk-rapid_bus-KNR,work,8:07:00,9:27:00,departure,24.4,
P1499,1499,1623,3230,walk-rapid_bus-KNR,work,7:29:00,8:49:00,departure,24.4,
P1500,1500,1623,3230,walk-rapid_bus-KNR,work,7:44:00,9:04:00,departure,24.4,
P1501,1501,1623,3230,PNR-rapid_bus-walk,personal_business,8:10:00,9:30:00,departure,17.5,
P1502,1502,1623,3230,PNR-rapid_bus-walk,personal_business,8:01:00,9:21:00,departure,17.5,
P1503,1503,1623,3230,PNR-rapid_bus-walk,personal_business,7:55:00,9:15:00,departure,17.5,
P1504,1504,1623,3230,PNR-rapid_bus-walk,personal_business,6:50:00,8:10:00,departure,17.5,
P1505,1505,1623,3230,PNR-rapid_bus-walk,personal_business,6:51:00,8:11:00,departure,17.5,
P1506,1506,1623,3230,PNR-rapid_bus-walk,personal_business,8:50:00,10:10:00,departure,17.5,
P1507,1507,1623,3230,PNR-rapid_bus-walk,personal_business,8:33:00,9:53:00,departure,17.5,
P1508,1508,1623,3230,PNR-rapid_bus-walk,personal_business,7:48:00,9:08:00,departure,17.5,
P1509,1509,1623,3230,PNR-rapid_bus-walk,personal_business,6:48:00,8:08:00,departure,17.5,
P1510,1510,1623,3230,walk-rapid_bus-KNR,social,6:22:00,7:42:00,departure,19,
P1511,1511,1623,3230,walk-rapid_bus-KNR,social,6:17:00,7:37:00,departure,19,
P1512,1512,1623,3230,walk-rapid_bus-KNR,social,8:28:00,9:48:00,departure,19,
P1513,1513,1623,3230,walk-rapid_bus-KNR,social,7:49:00,9:09:00,departure,19,
P1514,1514,1623,3230,walk-rapid_bus-KNR,social,6:54:00,8:14:00,departure,19,
P1515,1515,1623,3230,walk-rapid_bus-KNR,social,6:31:00,7:51:00,departure,19,
P1516,1516,1623,3230,walk-rapid_bus-KNR,social,8:41:00,10:01:00,departure,19,
P1517,1517,1623,3230,walk-rapid_bus-KNR,social,6:10:00,7:30:00,departure,19,
P1518,1518,1623,3230,walk-rapid_bus-KNR,social,8:07:00,9:27:00,departure,19,
P1519,1519,1623,3230,walk-rapid_bus-KNR,social,6:00:00,7:20:00,departure,19,
P1520,1520,1623,3230,walk-rapid_bus-KNR,social,7:51:00,9:11:00,departure,19,
P1521,1521,1623,3230,walk-rapid_bus-KNR,social,8:30:00,9:50:00,departure,19,
P1522,1522,1623,3230,walk-rapid_bus-KNR,social,6:29:00,7:49:00,departure,19,
P1523,1523,1623,3230,walk-rapid_bus-KNR,social,7:00:00,8:20:00,departure,19,
P1524,1524,1623,3230,walk-rapid_bus-KNR,social,6:03:00,7:23:00,departure,19,
P1525,1525,1623,3230,walk-rapid_bus-KNR,social,6:03:00,7:23:00,departure,19,
P1526,1526,1623,3230,walk-rapid_bus-KNR,social,7:53:00,9:13:00,departure,19,
P1527,1527,1623,3230,walk-rapid_bus-KNR,social,6:09:00,7:29:00,departure,19,
P1528,1528,1623,3230,walk-rapid_bus-KNR,social,6:15:00,7:35:00,departure,19,
P1529,1529,1623,3230,walk-rapid_bus-KNR,social,8:36:00,9:56:00,departure,19,
P1530,1530,1623,3230,walk-rapid_bus-KNR,social,6:26:00,7:46:00,departure,19,
P1531,1531,1623,3230,PNR-rapid_bus-walk,shopping,8:08:00,9:28:00,departure,17.5,
P1532,1532,1623,3230,PNR-rapid_bus-walk,shopping,6:41:00,8:01:00,departure,17.5,
P1533,1533,1623,3230,PNR-rapid_bus-walk,shopping,8:04:00,9:24:00,departure,17.5,
P1534,1534,1623,3230,KNR-rapid_bus-PNR,visitor,8:08:00,9:28:00,departure,19,
P1535,1535,1623,3230,KNR-rapid_bus-PNR,visitor,8:43:00,10:03:00,departure,19,
P1536,1536,1623,3230,KNR-rapid_bus-PNR,visitor,7:03:00,8:23:00,departure,19,
P1537,1537,1623,3230,KNR-rapid_bus-PNR,visitor,8:44:00,10:04:00,departure,19,
P1538,1538,1623,3230,KNR-rapid_bus-PNR,visitor,6:28:00,7:48:00,departure,19,
P1539,1539,1623,3230,KNR-rapid_bus-PNR,visitor,6:01:00,7:21:00,departure,19,
P1540,1540,1623,3230,KNR-rapid_bus-walk,work,6:43:00,8:03:00,departure,24.4,
P1541,1541,1623,3022,PNR-rapid_bus-walk,work,6:11:00,7:31:00,departure,24.4,
P1542,1542,1623,3022,walk-rapid_bus-KNR,work,7:37:00,8:57:00,departure,24.4,
P1543,1543,1623,3022,PNR-rapid_bus-walk,personal_business,8:21:00,9:41:00,departure,17.5,
P1544,1544,1623,3022,walk-rapid_bus-KNR,social,8:23:00,9:43:00,departure,19,
P1545,1545,1623,3022,walk-rapid_bus-KNR,social,7:20:00,8:40:00,departure,19,
P1546,1546,1623,3074,PNR-rapid_bus-walk,work,8:54:00,10:14:00,departure,24.4,
P1547,1547,1623,3074,walk-rapid_bus-KNR,work,7:18:00,8:38:00,departure,24.4,
P1548,1548,1623,3074,PNR-rapid_bus-walk,personal_business,7:07:00,8:27:00,departure,17.5,
P1549,1549,1623,3074,walk-rapid_bus-KNR,social,8:07:00,9:27:00,departure,19,
P1550,1550,1623,3074,walk-rapid_bus-KNR,social,7:25:00,8:45:00,departure,19,
P1551,1551,1623,3074,KNR-rapid_bus-PNR,visitor,8:36:00,9:56:00,departure,19,
P1552,1552,1623,3074,KNR-rapid_bus-walk,work,8:50:00,10:10:00,departure,24.4,
P1553,1553,1623,3007,KNR-rapid_bus-KNR,social,6:21:00,7:41:00,departure,19,
P1554,1554,1623,3007,KNR-rapid_bus-KNR,social,6:23:00,7:43:00,departure,19,
P1555,1555,1623,2914,KNR-rapid_bus-KNR,visitor,8:35:00,9:55:00,departure,19,
P1556,1556,1623,2914,KNR-rapid_bus-KNR,visitor,8:08:00,9:28:00,departure,19,
P1557,1557,1623,2914,KNR-rapid_bus-KNR,visitor,6:14:00,7:34:00,departure,19,
P1558,1558,1623,3273,KNR-rapid_bus-KNR,social,7:09:00,8:29:00,departure,19,
P1559,1559,1623,3273,KNR-rapid_bus-KNR,social,6:30:00,7:50:00,departure,19,
P1560,1560,1623,3273,KNR-rapid_bus-KNR,social,8:26:00,9:46:00,departure,19,
P1561,1561,1623,3273,KNR-rapid_bus-KNR,social,7:08:00,8:28:00,departure,19,
P1562,1562,1623,3273,KNR-rapid_bus-KNR,social,6:31:00,7:51:00,departure,19,
P1563,1563,1623,3273,KNR-rapid_bus-KNR,social,8:11:00,9:31:00,departure,19,
P1564,1564,1623,3273,KNR-rapid_bus-KNR,social,8:24:00,9:44:00,departure,19,
P1565,1565,1623,3273,KNR-rapid_bus-KNR,social,8:16:00,9:36:00,departure,19,
P1566,1566,1623,3273,KNR-rapid_bus-KNR,social,6:12:00,7:32:00,departure,19,
P1567,1567,1623,3273,KNR-rapid_bus-KNR,social,6:32:00,7:52:00,departure,19,
P1568,1568,1623,3273,KNR-rapid_bus-KNR,social,7:42:00,9:02:00,departure,19,
P1569,1569,1623,3273,KNR-rapid_bus-KNR,social,6:11:00,7:31:00,departure,19,
P1570,1570,1623,3273,KNR-rapid_bus-KNR,social,7:48:00,9:08:00,departure,19,
P1571,1571,1623,3273,KNR-rapid_bus-KNR,social,6:02:00,7:22:00,departure,19,
P1572,1572,1623,3273,KNR-rapid_bus-KNR,social,6:29:00,7:49:00,departure,19,
P1573,1573,1623,3273,KNR-rapid_bus-KNR,social,7:26:00,8:46:00,departure,19,
P1574,1574,1623,3273,KNR-rapid_bus-KNR,social,7:07:00,8:27:00,departure,19,
P1575,1575,1623,3273,KNR-rapid_bus-KNR,social,8:51:00,10:11:00,departure,19,
P1576,1576,1623,3273,KNR-rapid_bus-KNR,social,8:24:00,9:44:00,departure,19,
P1577,1577,1623,3273,KNR-rapid_bus-KNR,social,8:52:00,10:12:00,departure,19,
P1578,1578,1623,3273,KNR-rapid_bus-KNR,social,6:35:00,7:55:00,departure,19,
P1579,1579,1623,3273,KNR-rapid_bus-KNR,social,8:12:00,9:32:00,departure,19,
P1580,1580,1623,3273,KNR-rapid_bus-KNR,social,6:51:00,8:11:00,departure,19,
P1581,1581,1623,3273,KNR-rapid_bus-KNR,social,8:23:00,9:43:00,departure,19,
P1582,1582,1623,3273,KNR-rapid_bus-KNR,social,7:24:00,8:44:00,departure,19,
P1583,1583,1623,3273,KNR-rapid_bus-KNR,social,8:35:00,9:55:00,departure,19,
P1584,1584,1623,3273,KNR-rapid_bus-KNR,social,6:47:00,8:07:00,departure,19,
